,Concept_ID,zh,se
6429,aufziehen::V,抚养,eeledh
6430,aufziehen::V,抚养,bajedit
6431,aufziehen::V,抚养,biebmat
6432,aufziehen::V,抚养,pajaskeessiđ
6433,aufziehen::V,抚养,šoddâdiđ
6434,aufziehen::V,抚养,šõddeed
6435,aufziehen::V,抚养,peâm'mad
6436,aufziehen::V,抚养,вуэпьсе
6437,leiten::V,领导,lijrehtidh
6438,leiten::V,领导,lájddit
6439,leiten::V,领导,oatsodit
6440,leiten::V,领导,jođihit
6441,leiten::V,领导,stivriđ
6442,leiten::V,领导,hovdiđ
6443,leiten::V,领导,jåå´đted
6444,leiten::V,领导,выгкэ
6445,leiten::V,领导,вӯййкье
6446,antreiben::V,催促,eadtjoestidh
6447,antreiben::V,催促,hasodit
6448,antreiben::V,催促,hállsjedit
6449,antreiben::V,催促,gevret
6450,antreiben::V,催促,rássat
6451,antreiben::V,催促,kušottiđ
6452,antreiben::V,催促,huá'puttiđ
6453,antreiben::V,催促,rääskted
6454,antreiben::V,催促,hõškkled
6455,antreiben::V,催促,ёадҌхе
6456,lassen::V,让,baajedh
6457,lassen::V,让,-ahttet
6458,lassen::V,让,diktit
6459,lassen::V,让,-ttiđ
6460,lassen::V,让,ä´n
6461,lassen::V,让,па̄ххкэ
6462,einladen::V,邀请,bööredh
6463,einladen::V,邀请,bivddit
6464,einladen::V,邀请,gåhttjot
6465,einladen::V,邀请,bovdet
6466,einladen::V,邀请,koččođ
6467,einladen::V,邀请,kåččad
6468,einladen::V,邀请,коаххче
6469,vereinigen::V,统一,iktedidh
6470,vereinigen::V,统一,aktidit
6471,vereinigen::V,统一,ovttastahttit
6472,vereinigen::V,统一,o'vtâstittiđ
6473,vereinigen::V,统一,õhtteed
6474,vereinigen::V,统一,э̄хтхэ
6475,besuchen::V,参观,åahpodh
6476,besuchen::V,参观,goevlelidh
6477,besuchen::V,参观,guossit
6478,besuchen::V,参观,gal'let
6479,besuchen::V,参观,fitnat
6480,besuchen::V,参观,kolliđ
6481,besuchen::V,参观,kõ´ll'jed
6482,besuchen::V,参观,по̄дтлэ
6483,besuchen::V,参观,во̄тэдтэ
6484,besuchen::V,参观,во̄а̄ррдэ
6485,treffen::V,会面,dieviedidh
6486,treffen::V,会面,iejvvit
6487,treffen::V,会面,deaivat
6488,treffen::V,会面,staaviđ
6489,treffen::V,会面,teividiđ
6490,treffen::V,会面,o´ddjõõttâd
6491,treffen::V,会面,вуэсстлэ
6492,sich versammeln::V,聚集,gaavnedidh
6493,sich versammeln::V,聚集,tjoaggut
6494,sich versammeln::V,聚集,čoahkkanit
6495,sich versammeln::V,聚集,čokkâniđ
6496,sich versammeln::V,聚集,nurâdâttâđ
6497,sich versammeln::V,聚集,noorõõttâd
6498,sich versammeln::V,聚集,вӯллклэ
6499,spielen::V,玩,rïdtjedh
6500,spielen::V,玩,lustedalledh
6501,spielen::V,玩,ståhkat
6502,spielen::V,玩,stuvssit
6503,spielen::V,玩,speallat
6504,spielen::V,玩,le'ihâšiđ
6505,spielen::V,玩,siõrrâd
6506,spielen::V,玩,speâllad
6507,spielen::V,玩,сӣррэ
6508,singen::V,唱歌,laavlodh
6509,singen::V,唱歌,lávllot
6510,singen::V,唱歌,lávlut
6511,singen::V,唱歌,lávluđ
6512,singen::V,唱歌,läullad
6513,singen::V,唱歌,ла̄ввлэ
6514,tanzen::V,跳舞,daanhtsodh
6515,tanzen::V,跳舞,dánssat
6516,tanzen::V,跳舞,gærssulit
6517,tanzen::V,跳舞,dánset
6518,tanzen::V,跳舞,tánssáđ
6519,tanzen::V,跳舞,ta´nssjed
6520,tanzen::V,跳舞,pleäs'sjed
6521,tanzen::V,跳舞,нюччке
6522,tanzen::V,跳舞,пляссъе
6523,sich trennen::V,分别,jååkedidh
6524,sich trennen::V,分别,sirrat
6525,sich trennen::V,分别,sirádit
6526,sich trennen::V,分别,earránit
6527,sich trennen::V,分别,ratkuđ
6528,sich trennen::V,分别,rätkkjed
6529,sich trennen::V,分别,кӯдтъе
6530,verlassen::V,离开,laehpedh
6531,verlassen::V,离开,guodet
6532,verlassen::V,离开,guođđit
6533,verlassen::V,离开,hilgođ
6534,verlassen::V,离开,kyeđđiđ
6535,verlassen::V,离开,kue´đđed
6536,verlassen::V,离开,сӯһпъе
6537,retten::V,救,gorredidh
6538,retten::V,救,gádjot
6539,retten::V,救,gádjut
6540,retten::V,救,kááijuđ
6541,retten::V,救,piä'luštiđ
6542,retten::V,救,ka´jjeed
6543,retten::V,救,вуаннче
6544,bewachen::V,守卫,geehtedh
6545,bewachen::V,守卫,váktit
6546,bewachen::V,守卫,fáktet
6547,bewachen::V,守卫,vahtiđ
6548,bewachen::V,守卫,värddjed
6549,bewachen::V,守卫,va´httjed
6550,bewachen::V,守卫,пынне
6551,bewachen::V,守卫,ка̄рвуллэ
6552,schützen::V,保护,vaarjelidh
6553,schützen::V,保护,suoddjit
6554,schützen::V,保护,suodjalit
6555,schützen::V,保护,suddjet
6556,schützen::V,保护,varjâliđ
6557,schützen::V,保护,suâided
6558,schützen::V,保护,varjjled
6559,schützen::V,保护,пынне
6560,verteidigen::V,保卫,vaarjelidh
6561,verteidigen::V,保卫,bælostit
6562,verteidigen::V,保卫,bealuštit
6563,verteidigen::V,保卫,čuollat
6564,verteidigen::V,保卫,piä'luštiđ
6565,verteidigen::V,保卫,peälšted
6566,verteidigen::V,保卫,пэ̄лль мэ̄ннэ
6567,sich schlagen::V,打架,dåarodh
6568,sich schlagen::V,打架,tjoelestidh
6569,sich schlagen::V,打架,doarrot
6570,sich schlagen::V,打架,doarrut
6571,sich schlagen::V,打架,tuárruđ
6572,sich schlagen::V,打架,tuärrad
6573,sich schlagen::V,打架,туаррэ
6574,schießen::V,射击,vuetjedh
6575,schießen::V,射击,skööhtedh
6576,schießen::V,射击,vuohtjet
6577,schießen::V,射击,báhčit
6578,schießen::V,射击,pääččiđ
6579,schießen::V,射击,pää´ččed
6580,schießen::V,射击,ря̄хшкхэ
6581,siegen::V,获胜,vïtnedh
6582,siegen::V,获胜,vuojttet
6583,siegen::V,获胜,vuoitit
6584,siegen::V,获胜,vyei'ttiđ
6585,siegen::V,获胜,vuei´tted
6586,siegen::V,获胜,вуэйхьтэ
6587,ärgern::V,激怒,måarahtehtedh
6588,ärgern::V,激怒,suhttadit
6589,ärgern::V,激怒,hárdit
6590,ärgern::V,激怒,piä'ṿuttiđ
6591,ärgern::V,激怒,âsseed
6592,ärgern::V,激怒,се̄нтхэ
6593,schlagen::V,打,håasedh
6594,schlagen::V,打,laekedh
6595,schlagen::V,打,tsábbmet
6596,schlagen::V,打,tjassket
6597,schlagen::V,打,huškut
6598,schlagen::V,打,časkeđ
6599,schlagen::V,打,čâ´cǩǩed
6600,schlagen::V,打,та̄гкэ
6601,schlagen::V,打,ва̄сстэ
6602,treten::V,踢,tjïektjedh
6603,treten::V,踢,tjiektjat
6604,treten::V,踢,čiekčat
6605,treten::V,踢,čieh'čâđ
6606,treten::V,踢,tanccâđ
6607,treten::V,踢,tanccâd
6608,treten::V,踢,то̄ппцэ
6609,stechen::V,刺,baskedh
6610,stechen::V,刺,tjuoggit
6611,stechen::V,刺,čuoggut
6612,stechen::V,刺,čuog'giđ
6613,stechen::V,刺,čuõ´ǧ'ǧeed
6614,stechen::V,刺,чо̄ххкэ
6615,stoßen::V,撞,nehkiehtidh
6616,stoßen::V,撞,nårddådit
6617,stoßen::V,撞,nordadit
6618,stoßen::V,撞,nutkâliđ
6619,stoßen::V,撞,oi´ǧǧeed
6620,stoßen::V,撞,оййкье
6621,stoßen::V,撞,тоалкъе
6622,stehlen::V,盗窃,sualadidh
6623,stehlen::V,盗窃,suoládit
6624,stehlen::V,盗窃,suoládit
6625,stehlen::V,盗窃,suá'ládiđ
6626,stehlen::V,盗窃,suâleed
6627,stehlen::V,盗窃,суэлнэ
6628,stören::V,干扰,stööredh
6629,stören::V,干扰,hearaldehtedh
6630,stören::V,干扰,massit
6631,stören::V,干扰,sjuddit
6632,stören::V,干扰,heađuštit
6633,stören::V,干扰,hettiđ
6634,stören::V,干扰,heṃâdiđ
6635,stören::V,干扰,stamlded
6636,stören::V,干扰,вӣршэ
6637,stören::V,干扰,е̄кхэллэ
6638,belästigen::V,打搅,vaejviestidh
6639,belästigen::V,打搅,vájvedit
6640,belästigen::V,打搅,muodástuhttet
6641,belästigen::V,打搅,váivvidit
6642,belästigen::V,打搅,bieguhit
6643,belästigen::V,打搅,vä'ividiđ
6644,belästigen::V,打搅,stamlded
6645,belästigen::V,打搅,е̄кхэллэ
6646,belästigen::V,打搅,во̄а̄йвшэ
6647,verbergen::V,隐藏,tjïekedh
6648,verbergen::V,隐藏,tjiehkat
6649,verbergen::V,隐藏,čiehkat
6650,verbergen::V,隐藏,čieḥâđ
6651,verbergen::V,隐藏,peittad
6652,verbergen::V,隐藏,чӣгкэ
6653,verbergen::V,隐藏,пе̄йхьтэ
6654,täuschen::V,欺骗,iermedh
6655,täuschen::V,欺骗,eajhkaldehtedh
6656,täuschen::V,欺骗,tjáddjit
6657,täuschen::V,欺骗,dájuhit
6658,täuschen::V,欺骗,viehtalit
6659,täuschen::V,欺骗,villiđ
6660,täuschen::V,欺骗,ǩiõllâd
6661,täuschen::V,欺骗,вӯйхе
6662,täuschen::V,欺骗,пе̄йхьтэ
6663,täuschen::V,欺骗,ке̄лсэллэ
6664,betrügen::V,欺骗,biehtedh
6665,betrügen::V,欺骗,biehttet
6666,betrügen::V,欺骗,beahttit
6667,betrügen::V,欺骗,filliđ
6668,betrügen::V,欺骗,ǩiõllâd
6669,betrügen::V,欺骗,pä´rtteed
6670,betrügen::V,欺骗,вӯйхе
6671,betrügen::V,欺骗,пе̄йхьтэ
6672,betrügen::V,欺骗,ке̄лсэллэ
6673,töten::V,杀,buvvedh
6674,töten::V,杀,gåddet
6675,töten::V,杀,soaggit
6676,töten::V,杀,goddit
6677,töten::V,杀,surmiđ
6678,töten::V,杀,jämittiđ
6679,töten::V,杀,kå´dded
6680,töten::V,杀,so´rmmjed
6681,töten::V,杀,коаннҌтэ
6682,wohnen::V,居住,årrodh
6683,wohnen::V,居住,veasodh
6684,wohnen::V,居住,årrot
6685,wohnen::V,居住,viessot
6686,wohnen::V,居住,orrut
6687,wohnen::V,居住,aassâđ
6688,wohnen::V,居住,aassâd
6689,wohnen::V,居住,jälsted
6690,wohnen::V,居住,е̄лле
6691,arbeiten::V,工作,barkedh
6692,arbeiten::V,工作,rihtjat
6693,arbeiten::V,工作,bargat
6694,arbeiten::V,工作,porgâđ
6695,arbeiten::V,工作,tue´j'jeed
6696,arbeiten::V,工作,лыххкэ
6697,arbeiten::V,工作,ро̄бхушшэ
6698,sammeln::V,收集,tjåegkedh
6699,sammeln::V,收集,tjoahkkit
6700,sammeln::V,收集,čoaggit
6701,sammeln::V,收集,čokkiđ
6702,sammeln::V,收集,čuág'giđ
6703,sammeln::V,收集,noorrâd
6704,sammeln::V,收集,нёавсэ
6705,pflücken::V,采,tjåegkedh
6706,pflücken::V,采,tjoagget
6707,pflücken::V,采,čoaggit
6708,pflücken::V,采,čuág'giđ
6709,pflücken::V,采,uussâd
6710,pflücken::V,采,кышшкэ
6711,jagen::V,打猎,bearhtodh
6712,jagen::V,打猎,viejddit
6713,jagen::V,打猎,bivdit
6714,jagen::V,打猎,miä'cástiđ
6715,jagen::V,打猎,miä´csted
6716,jagen::V,打猎,ме̄ххьцтэ
6717,fischen::V,捕鱼,gööledh
6718,fischen::V,捕鱼,håagkodh
6719,fischen::V,捕鱼,guollit
6720,fischen::V,捕鱼,guolástit
6721,fischen::V,捕鱼,kuá'lástiđ
6722,fischen::V,捕鱼,kue´llšeed
6723,fischen::V,捕鱼,шылле кӯль
6724,fassen::V,捉住,bivtedh
6725,fassen::V,捉住,giddit
6726,fassen::V,捉住,bivdit
6727,fassen::V,捉住,pivdeđ
6728,fassen::V,捉住,kå´dded
6729,fassen::V,捉住,со̄а̄гкэ
6730,hüten::V,守护,geehtedh
6731,hüten::V,守护,váktit
6732,hüten::V,守护,geahččat
6733,hüten::V,守护,keččâđ
6734,hüten::V,守护,hoi´ddjed
6735,hüten::V,守护,пынне
6736,treiben::V,漂,vuejiehtidh
6737,treiben::V,漂,vuojedit
6738,treiben::V,漂,vuodjelit
6739,treiben::V,漂,vyeijiđ
6740,treiben::V,漂,vue´jjad
6741,treiben::V,漂,выйхе
6742,treiben::V,漂,го̄ннэ
6743,anbinden::V,拴,viedtedh
6744,anbinden::V,拴,gaarhkedidh
6745,anbinden::V,拴,dabrrit
6746,anbinden::V,拴,dæhppodit
6747,anbinden::V,拴,čatnat
6748,anbinden::V,拴,čoonnâđ
6749,anbinden::V,拴,čõõnnâd
6750,anbinden::V,拴,ко̄ррэ
6751,füttern::V,喂,bïepmehtidh
6752,füttern::V,喂,biebbmat
6753,füttern::V,喂,biebmat
6754,füttern::V,喂,purâttiđ
6755,füttern::V,喂,poorted
6756,füttern::V,喂,peâm'mad
6757,füttern::V,喂,поҏтэ
6758,melken::V,挤奶,buhtjedh
6759,melken::V,挤奶,båhtjet
6760,melken::V,挤奶,bahčit
6761,melken::V,挤奶,paččeeđ
6762,melken::V,挤奶,pââččad
6763,melken::V,挤奶,лаппьсе
6764,hacken::V,剁细,tsåalhkodh
6765,hacken::V,剁细,tsållat
6766,hacken::V,剁细,tsáhpat
6767,hacken::V,剁细,čuollat
6768,hacken::V,剁细,čuollâđ
6769,hacken::V,剁细,ceäk'kad
6770,hacken::V,剁细,ця̄ххкэ
6771,gießen::V,浇,tjaetsiehtidh
6772,gießen::V,浇,tjáhttjit
6773,gießen::V,浇,njuoskadit
6774,gießen::V,浇,čáhccet
6775,gießen::V,浇,njuos'kâdiđ
6776,gießen::V,浇,väällad
6777,gießen::V,浇,ва̄ллэ
6778,reifen::V,成熟,njoetsedh
6779,reifen::V,成熟,láddat
6780,reifen::V,成熟,láddat
6781,reifen::V,成熟,laddâđ
6782,reifen::V,成熟,laddâd
6783,reifen::V,成熟,ӣллкнэ
6784,reifen::V,成熟,ло̄а̄янтэ
6785,kochen::V,煮,voessjedh
6786,kochen::V,煮,vuossjat
6787,kochen::V,煮,duolldádit
6788,kochen::V,煮,vuoš'šat
6789,kochen::V,煮,vuoššâđ
6790,kochen::V,煮,ǩe´tted
6791,kochen::V,煮,кыппьтэ
6792,backen::V,烤,bååhkedh
6793,backen::V,烤,lájbbot
6794,backen::V,烤,báhkket
6795,backen::V,烤,goikadit
6796,backen::V,烤,liäi'buđ
6797,backen::V,烤,vää´l'jed
6798,backen::V,烤,па̄шшьтэ
6799,braten::V,煎,bissedh
6800,braten::V,煎,basset
6801,braten::V,煎,báistit
6802,braten::V,煎,steiket
6803,braten::V,煎,passeeđ
6804,braten::V,煎,pä´štted
6805,braten::V,煎,па̄шшьтэ
6806,umrühren::V,搅拌,firredh
6807,umrühren::V,搅拌,fierrot
6808,umrühren::V,搅拌,fierrut
6809,umrühren::V,搅拌,fiärruđ
6810,umrühren::V,搅拌,sie´jjted
6811,umrühren::V,搅拌,вӣршэ
6812,stricken::V,织,gurredh
6813,stricken::V,织,gådet
6814,stricken::V,织,gođđit
6815,stricken::V,织,kođđeeđ
6816,stricken::V,织,kåå´đđed
6817,stricken::V,织,коадтӭ
6818,nähen::V,缝,gåarodh
6819,nähen::V,缝,goarrot
6820,nähen::V,缝,goarrut
6821,nähen::V,缝,kuárruđ
6822,nähen::V,缝,kuärrad
6823,nähen::V,缝,куаррэ
6824,färben::V,染色,klaeriedidh
6825,färben::V,染色,bájnnit
6826,färben::V,染色,sihttset
6827,färben::V,染色,báidnit
6828,färben::V,染色,ivdnet
6829,färben::V,染色,päiniđ
6830,färben::V,染色,päinnad
6831,färben::V,染色,ǩe´rjjeed
6832,färben::V,染色,по̄а̄ййнэ
6833,reinigen::V,清洁,reenskedh
6834,reinigen::V,清洁,dïdtesjidh
6835,reinigen::V,清洁,rájnnit
6836,reinigen::V,清洁,čorget
6837,reinigen::V,清洁,buhtistit
6838,reinigen::V,清洁,kađvâđ
6839,reinigen::V,清洁,čurgiđ
6840,reinigen::V,清洁,putestiđ
6841,reinigen::V,清洁,čiisteed
6842,reinigen::V,清洁,puu´ttsted
6843,reinigen::V,清洁,чисстэ
6844,reinigen::V,清洁,е̄ллэ
6845,waschen::V,洗,bïssedh
6846,waschen::V,洗,bassat
6847,waschen::V,洗,bassat
6848,waschen::V,洗,posâliđ
6849,waschen::V,洗,põõssâd
6850,waschen::V,洗,пэ̄ссэ
6851,abwischen::V,擦掉,njaamedh
6852,abwischen::V,擦掉,sihkastit
6853,abwischen::V,擦掉,sihkkut
6854,abwischen::V,擦掉,sikkođ
6855,abwischen::V,擦掉,sekkad
6856,abwischen::V,擦掉,чисстэ
6857,spülen::V,清洗,skuvledh
6858,spülen::V,清洗,dåjddet
6859,spülen::V,清洗,doidit
6860,spülen::V,清洗,skuljiđ
6861,spülen::V,清洗,toideđ
6862,spülen::V,清洗,tåiddad
6863,spülen::V,清洗,sku´lljeed
6864,spülen::V,清洗,пэ̄ссэ
6865,fegen::V,扫,sööpedh
6866,fegen::V,扫,suohttsit
6867,fegen::V,扫,luvdet
6868,fegen::V,扫,sihostiđ
6869,fegen::V,扫,roppâđ
6870,fegen::V,扫,västtad
6871,fegen::V,扫,seekksted
6872,fegen::V,扫,по̄а̄шшэ
6873,kehren::V,打扫,tjirredh
6874,kehren::V,打扫,såbit
6875,kehren::V,打扫,luvdet
6876,kehren::V,打扫,suo'pâlistiđ
6877,kehren::V,打扫,västtad
6878,kehren::V,打扫,по̄а̄шшэ
6879,baden::V,给...洗澡,voejedidh
6880,baden::V,给...洗澡,gálatjit
6881,baden::V,给...洗澡,gálašit
6882,baden::V,给...洗澡,lávguđ
6883,baden::V,给...洗澡,vuõjjâd
6884,baden::V,给...洗澡,sääunõõttâd
6885,baden::V,给...洗澡,вӯйнэдтэ
6886,sich waschen::V,洗澡,bïssedidh
6887,sich waschen::V,洗澡,basádit
6888,sich waschen::V,洗澡,basadit
6889,sich waschen::V,洗澡,posâdâttâđ
6890,sich waschen::V,洗澡,põõuuõõttâd
6891,sich waschen::V,洗澡,пэзнэдтэ
6892,ausziehen::V,脱,svæjkedh
6893,ausziehen::V,脱,nuollat
6894,ausziehen::V,脱,nuollat
6895,ausziehen::V,脱,noollâđ
6896,ausziehen::V,脱,nõõllâd
6897,ausziehen::V,脱,jä´hssed
6898,ausziehen::V,脱,я̄ккьсе
6899,anziehen::V,穿,gaarvoehtidh
6900,anziehen::V,穿,tsåggåt
6901,anziehen::V,穿,nahkehit
6902,anziehen::V,穿,čákŋat
6903,anziehen::V,穿,ká'rvuttiđ
6904,anziehen::V,穿,čouggâd
6905,anziehen::V,穿,nââ´ǩǩted
6906,anziehen::V,穿,ца̄гке
6907,anziehen::V,穿,наккьхе
6908,sich anziehen::V,穿衣,gåårvedidh
6909,sich anziehen::V,穿衣,gárvvunit
6910,sich anziehen::V,穿衣,gárvodit
6911,sich anziehen::V,穿衣,kárvudâttâđ
6912,sich anziehen::V,穿衣,teâvõõttâd
6913,sich anziehen::V,穿衣,туввнэдтэ
6914,kämmen::V,梳,tjåhkodh
6915,kämmen::V,梳,rájddat
6916,kämmen::V,梳,čohkut
6917,kämmen::V,梳,čohhoođ
6918,kämmen::V,梳,čååkkad
6919,kämmen::V,梳,чоагкэ
6920,schmücken::V,装饰,rïesedh
6921,schmücken::V,装饰,feegredh
6922,schmücken::V,装饰,hiervvit
6923,schmücken::V,装饰,tjáppedit
6924,schmücken::V,装饰,čiŋahit
6925,schmücken::V,装饰,čiŋâttiđ
6926,schmücken::V,装饰,heärvted
6927,schmücken::V,装饰,ре̄ввклаххьтэ
6928,sagen::V,说,jiehtedh
6929,sagen::V,说,javllat
6930,sagen::V,说,dadjat
6931,sagen::V,说,cealkit
6932,sagen::V,说,ettâđ
6933,sagen::V,说,celkkiđ
6934,sagen::V,说,nõmmeed
6935,sagen::V,说,ceä´lǩǩed
6936,sagen::V,说,е̄ввэ
6937,sagen::V,说,це̄ӆӆьке
6938,sprechen::V,说,håaledh
6939,sprechen::V,说,rudnat
6940,sprechen::V,说,runádit
6941,sprechen::V,说,sárdnut
6942,sprechen::V,说,sárnuđ
6943,sprechen::V,说,särnnad
6944,sprechen::V,说,са̄ррнэ
6945,reden::V,讲,håaledh
6946,reden::V,讲,sáhkadit
6947,reden::V,讲,hupmat
6948,reden::V,讲,arvâlâddâđ
6949,reden::V,讲,sárnudiđ
6950,reden::V,讲,mainsted
6951,reden::V,讲,е̄внэллэ
6952,sich unterhalten::V,聊天,soptsestalledh
6953,sich unterhalten::V,聊天,ságastit
6954,sich unterhalten::V,聊天,ságastallat
6955,sich unterhalten::V,聊天,jumadit
6956,sich unterhalten::V,聊天,ságastallat
6957,sich unterhalten::V,聊天,ma'inâstiđ
6958,sich unterhalten::V,聊天,maainsted
6959,sich unterhalten::V,聊天,мо̄а̄йнсе
6960,fragen::V,问,gihtjedh
6961,fragen::V,问,gahtjat
6962,fragen::V,问,gatjádit
6963,fragen::V,问,jearrat
6964,fragen::V,问,koijâdiđ
6965,fragen::V,问,kõõččâd
6966,fragen::V,问,кэ̄дже
6967,bitten::V,请,birredh
6968,bitten::V,请,aanoestidh
6969,bitten::V,请,rohkelassjedh
6970,bitten::V,请,ádnot
6971,bitten::V,请,gåhttjot
6972,bitten::V,请,bivdit
6973,bitten::V,请,pivdeđ
6974,bitten::V,请,äännad
6975,bitten::V,请,raukkâd
6976,bitten::V,请,а̄нкэ
6977,bitten::V,请,кэ̄дже
6978,erzählen::V,叙述,saakestidh
6979,erzählen::V,叙述,giehttot
6980,erzählen::V,叙述,subtsastit
6981,erzählen::V,叙述,muitalit
6982,erzählen::V,叙述,uvástâllâđ
6983,erzählen::V,叙述,ma'inâstiđ
6984,erzählen::V,叙述,maainsted
6985,erzählen::V,叙述,мо̄а̄йнсе
6986,mitteilen::V,通知,såårnedh
6987,mitteilen::V,通知,bïeljelidh
6988,mitteilen::V,通知,diededit
6989,mitteilen::V,通知,dieđihit
6990,mitteilen::V,通知,a'lmottiđ
6991,mitteilen::V,通知,tie´đted
6992,mitteilen::V,通知,це̄ӆӆьке
6993,nennen::V,叫做,gåhtjodh
6994,nennen::V,叫做,lahtedh
6995,nennen::V,叫做,nammadit
6996,nennen::V,叫做,gohččut
6997,nennen::V,叫做,nomâttiđ
6998,nennen::V,叫做,koččođ
6999,nennen::V,叫做,nõõmted
7000,nennen::V,叫做,нэ̄ммдэ
7001,nennen::V,叫做,це̄ӆӆьке
7002,rufen::V,叫,gåhtjodh
7003,rufen::V,叫,tjåarvodh
7004,rufen::V,叫,tjuorvvot
7005,rufen::V,叫,čuorvut
7006,rufen::V,叫,čuár'vuđ
7007,rufen::V,叫,kåččad
7008,rufen::V,叫,čuârvvad
7009,rufen::V,叫,коаххче
7010,prahlen::V,吹牛,girmedh
7011,prahlen::V,吹牛,goarssudit
7012,prahlen::V,吹牛,rábmot
7013,prahlen::V,吹牛,ramâččâttâđ
7014,prahlen::V,吹牛,kuärggõõttâd
7015,prahlen::V,吹牛,куарктэ
7016,übersetzen::V,翻译,jarkoestidh
7017,übersetzen::V,翻译,jårggålit
7018,übersetzen::V,翻译,jorgalit
7019,übersetzen::V,翻译,jurgâliđ
7020,übersetzen::V,翻译,jåårǥlâ´tted
7021,denken::V,想,ussjedidh
7022,denken::V,想,ájádallat
7023,denken::V,想,usjudit
7024,denken::V,想,jurddašit
7025,denken::V,想,jurdeđ
7026,denken::V,想,ju'rdâččiđ
7027,denken::V,想,juurdčed
7028,denken::V,想,юррьтэ
7029,glauben::V,以为,jaehkedh
7030,glauben::V,以为,jáhkket
7031,glauben::V,以为,jáhkkit
7032,glauben::V,以为,oskođ
7033,glauben::V,以为,jähittiđ
7034,glauben::V,以为,åskkad
7035,glauben::V,以为,оасскэ
7036,bemerken::V,发觉,aajhtsedh
7037,bemerken::V,发觉,lahtestidh
7038,bemerken::V,发觉,ájttsat
7039,bemerken::V,发觉,gæhttjat
7040,bemerken::V,发觉,tsuojggit
7041,bemerken::V,发觉,áicat
7042,bemerken::V,发觉,fuobmát
7043,bemerken::V,发觉,aiccâđ
7044,bemerken::V,发觉,huá'mášiđ
7045,bemerken::V,发觉,aiccâd
7046,bemerken::V,发觉,huõmsted
7047,bemerken::V,发觉,уййнэ
7048,erkennen::V,识别,dabtedh
7049,erkennen::V,识别,dåbddåt
7050,erkennen::V,识别,dovdát
7051,erkennen::V,识别,fuobmát
7052,erkennen::V,识别,tubdâđ
7053,erkennen::V,识别,tobddâd
7054,erkennen::V,识别,тӣдтӭ
7055,erkennen::V,识别,то̄ммтэ
7056,begreifen::V,理解,daapadidh
7057,begreifen::V,理解,buojkkát
7058,begreifen::V,理解,ipmirdit
7059,begreifen::V,理解,iberdiđ
7060,begreifen::V,理解,tobddâd
