,Concept_ID,se,hy
6609,wenden::V,jurgâliđ,պտտել
6610,wenden::V,jåårǥlâ´tted,պտտել
6611,wenden::V,вӣррлаххътэ,պտտել
6612,wenden::V,ка̄вьсе,պտտել
6613,umdrehen::V,jarkedh,շրջել
6614,umdrehen::V,måttsåstit,շրջել
6615,umdrehen::V,botnjat,շրջել
6616,umdrehen::V,jorgođ,շրջել
6617,umdrehen::V,jårǥsted,շրջել
6618,umdrehen::V,коамьхе,շրջել
6619,umdrehen::V,калльтлэ,շրջել
6620,heben::V,luknjedh,բարձրացնել
6621,heben::V,baavhkestidh,բարձրացնել
6622,heben::V,bajedit,բարձրացնել
6623,heben::V,loktet,բարձրացնել
6624,heben::V,bajidit,բարձրացնել
6625,heben::V,pajediđ,բարձրացնել
6626,heben::V,kokkiđ,բարձրացնել
6627,heben::V,kaggâd,բարձրացնել
6628,heben::V,pââ´jeed,բարձրացնել
6629,heben::V,пайнэ,բարձրացնել
6630,heben::V,пайнэллэ,բարձրացնել
6631,hochheben::V,lutnjedh,բարձրացնել
6632,hochheben::V,låggŋit,բարձրացնել
6633,hochheben::V,loktet,բարձրացնել
6634,hochheben::V,pajediđ,բարձրացնել
6635,hochheben::V,kuåstteed,բարձրացնել
6636,hochheben::V,пайнэ,բարձրացնել
6637,ergreifen::V,fihkelidh,վարակվել
6638,ergreifen::V,sårjjot,վարակվել
6639,ergreifen::V,doahppit,վարակվել
6640,ergreifen::V,fáhtet,վարակվել
6641,ergreifen::V,tuáppuđ,վարակվել
6642,ergreifen::V,poppâ´tted,վարակվել
6643,ergreifen::V,каццсе,վարակվել
6644,ergreifen::V,туэрркэ,վարակվել
6645,ergreifen::V,ро̄а̄ппчье,վարակվել
6646,halten::V,steeredh,բռնել
6647,halten::V,utniedidh,բռնել
6648,halten::V,anedit,բռնել
6649,halten::V,adnalit,բռնել
6650,halten::V,doallat,բռնել
6651,halten::V,toollâd,բռնել
6652,halten::V,tue´rjjeed,բռնել
6653,halten::V,туаррье,բռնել
6654,drücken::V,dïelkestidh,ճնշել
6655,drücken::V,dieddet,ճնշել
6656,drücken::V,deaddit,ճնշել
6657,drücken::V,čárvet,ճնշել
6658,drücken::V,čárvuđ,ճնշել
6659,drücken::V,čärvvad,ճնշել
6660,drücken::V,teä´d'ded,ճնշել
6661,drücken::V,пе̄ррэ,ճնշել
6662,drücken::V,ра̄ппче,ճնշել
6663,schieben::V,vuetjedh,հրել
6664,schieben::V,sjáhtjat,հրել
6665,schieben::V,cáhkit,հրել
6666,schieben::V,cuggâđ,հրել
6667,schieben::V,oi´ǧǧeed,հրել
6668,schieben::V,оййкье,հրել
6669,kratzen::V,våhtsodh,քերել
6670,kratzen::V,skreepedh,քերել
6671,kratzen::V,ruohkkat,քերել
6672,kratzen::V,ruohkastit,քերել
6673,kratzen::V,gazzut,քերել
6674,kratzen::V,kazzođ,քերել
6675,kratzen::V,võckkâd,քերել
6676,kratzen::V,кышшкэ,քերել
6677,kratzen::V,каххьце,քերել
6678,lecken::V,njåalodh,լիզել
6679,lecken::V,njoallot,լիզել
6680,lecken::V,njolodit,լիզել
6681,lecken::V,njuálluđ,լիզել
6682,lecken::V,njuällad,լիզել
6683,lecken::V,нюаллэ,լիզել
6684,beißen::V,gaektjedh,կծել
6685,beißen::V,gássket,կծել
6686,beißen::V,gáskestit,կծել
6687,beißen::V,gáskit,կծել
6688,beißen::V,käskiđ,կծել
6689,beißen::V,kä´cǩǩed,կծել
6690,beißen::V,ка̄ццьке,կծել
6691,abreißen::V,bïhkedh,պոկել
6692,abreißen::V,gajkkot,պոկել
6693,abreißen::V,gaikkihit,պոկել
6694,abreißen::V,roottâđ,պոկել
6695,abreißen::V,ra´šǩǩeed,պոկել
6696,abreißen::V,rååttad,պոկել
6697,abreißen::V,ро̄дтҍе,պոկել
6698,abreißen::V,пӯттҍкье,պոկել
6699,abschneiden::V,tjoehpestidh,կտրել 
6700,abschneiden::V,jallat,կտրել 
6701,abschneiden::V,čuohppat,կտրել 
6702,abschneiden::V,jogâldiđ,կտրել 
6703,abschneiden::V,geerelidh,կտրել 
6704,abschneiden::V,е̄дтэ,կտրել 
6705,abschneiden::V,е̄дтлэ,կտրել 
6706,binden::V,gårredidh,կապել
6707,binden::V,tjadnat,կապել
6708,binden::V,gárrat,կապել
6709,binden::V,čoonnâđ,կապել
6710,binden::V,čõõnnâd,կապել
6711,binden::V,čuõlmmâd,կապել
6712,binden::V,ко̄ррэ,կապել
6713,binden::V,чӯллмдэ,կապել
6714,binden::V,ко̄а̄ррэ,կապել
6715,stecken::V,rïjtedh,խրել
6716,stecken::V,tsævkkat,խրել
6717,stecken::V,cáhkit,խրել
6718,stecken::V,cuggâđ,խրել
6719,stecken::V,čuõ´ǧ'ǧeed,խրել
6720,stecken::V,чогксэ,խրել
6721,stecken::V,це̄ӈькхэ,խրել
6722,brechen::V,dåajodh,կոտրել 
6723,brechen::V,tsåapkodh,կոտրել 
6724,brechen::V,doaddjut,կոտրել 
6725,brechen::V,cuvket,կոտրել 
6726,brechen::V,moorrâđ,կոտրել 
6727,brechen::V,mu´rdded,կոտրել 
6728,brechen::V,муррьтэ,կոտրել 
6729,klopfen::V,beenghkedh,թակել
6730,klopfen::V,goalkkalit,թակել
6731,klopfen::V,tsábbmet,թակել
6732,klopfen::V,goalkit,թակել
6733,klopfen::V,skoalkit,թակել
6734,klopfen::V,skuá'lkuttiđ,թակել
6735,klopfen::V,kuälkted,թակել
6736,klopfen::V,та̄гкэ,թակել
6737,hauen::V,beenghkedh,ծեծել
6738,hauen::V,tjuollat,ծեծել
6739,hauen::V,čuollat,ծեծել
6740,hauen::V,čurmâđ,ծեծել
6741,hauen::V,čâ´cǩǩed,ծեծել
6742,hauen::V,та̄гкэ,ծեծել
6743,hauen::V,ва̄сстэ,ծեծել
6744,kleben::V,njamkedh,կպցնել
6745,kleben::V,dædnjodit,կպցնել
6746,kleben::V,liibmet,կպցնել
6747,kleben::V,taṃadiđ,կպցնել
6748,kleben::V,li´jmmjed,կպցնել
6749,kleben::V,нямхэ,կպցնել
6750,reiben::V,daanjedh,շփել
6751,reiben::V,ruvvit,շփել
6752,reiben::V,ruvvet,շփել
6753,reiben::V,fiärruđ,շփել
6754,reiben::V,heârrad,շփել
6755,reiben::V,ru´vvjed,շփել
6756,reiben::V,е̄ррэ,շփել
6757,streichen::V,daejdedh,վրան քսել
6758,streichen::V,badtjadidh,վրան քսել
6759,streichen::V,vuojddat,վրան քսել
6760,streichen::V,málet,վրան քսել
6761,streichen::V,njuohtat,վրան քսել
6762,streichen::V,njuottâđ,վրան քսել
6763,streichen::V,puák'suđ,վրան քսել
6764,streichen::V,påhssad,վրան քսել
6765,streichen::V,мо̄а̄шшэ,վրան քսել
6766,schleifen::V,slijhpedh,սրել 
6767,schleifen::V,sadjet,սրել 
6768,schleifen::V,sadjit,սրել 
6769,schleifen::V,šliipet,սրել 
6770,schleifen::V,saijeeđ,սրել 
6771,schleifen::V,sââjjad,սրել 
6772,schleifen::V,tabǯsted,սրել 
6773,schleifen::V,то̄а̄мчсе,սրել 
6774,schneiden::V,bietskedh,կտրել
6775,schneiden::V,suoddat,կտրել
6776,schneiden::V,tjuohppat,կտրել
6777,schneiden::V,biesskedit,կտրել
6778,schneiden::V,čuohppat,կտրել
6779,schneiden::V,čuop'pâđ,կտրել
6780,schneiden::V,čuõp'pâd,կտրել
6781,schneiden::V,е̄дтэ,կտրել
6782,schneiden::V,пе̄ррэ,կտրել
6783,schneiden::V,чӯххпэ,կտրել
6784,rütteln::V,firredh,ցնցել
6785,rütteln::V,doargestit,ցնցել
6786,rütteln::V,šluvgit,ցնցել
6787,rütteln::V,pušteđ,ցնցել
6788,rütteln::V,pu´štted,ցնցել
6789,rütteln::V,пушшьтэ,ցնցել
6790,schütteln::V,firredh,թափահարել
6791,schütteln::V,sjavnnjet,թափահարել
6792,schütteln::V,sillnat,թափահարել
6793,schütteln::V,skullhet,թափահարել
6794,schütteln::V,salkalit,թափահարել
6795,schütteln::V,pušteđ,թափահարել
6796,schütteln::V,pu´štted,թափահարել
6797,schütteln::V,пушшьтэ,թափահարել
6798,schwenken::V,svinhtedh,ճոճել
6799,schwenken::V,svikkastit,ճոճել
6800,schwenken::V,šlivgut,ճոճել
6801,schwenken::V,hiä'iluttiđ,ճոճել
6802,schwenken::V,heeilted,ճոճել
6803,schwenken::V,маххъе,ճոճել
6804,schütten::V,gurhkedh,լցնել
6805,schütten::V,hállit,լցնել
6806,schütten::V,liejkkit,լցնել
6807,schütten::V,leškiđ,լցնել
6808,schütten::V,virâttiđ,լցնել
6809,schütten::V,väällad,լցնել
6810,schütten::V,ва̄ллэ,լցնել
6811,füllen::V,dievhtedh,լիքը լցնել
6812,füllen::V,dievddet,լիքը լցնել
6813,füllen::V,deavdit,լիքը լցնել
6814,füllen::V,tevdiđ,լիքը լցնել
6815,füllen::V,tiudded,լիքը լցնել
6816,füllen::V,тӣввтэ,լիքը լցնել
6817,einwickeln::V,gïesedh,փաթաթել
6818,einwickeln::V,giessat,փաթաթել
6819,einwickeln::V,gárrat,փաթաթել
6820,einwickeln::V,giessat,փաթաթել
6821,einwickeln::V,gurpat,փաթաթել
6822,einwickeln::V,kiessâđ,փաթաթել
6823,einwickeln::V,ǩiõssâd,փաթաթել
6824,einwickeln::V,кӣссэ,փաթաթել
6825,tragen::V,guedtedh,կրել
6826,tragen::V,guedtedh,տանել
6827,tragen::V,guoddet,կրել
6828,tragen::V,guoddet,տանել
6829,tragen::V,guoddit,կրել
6830,tragen::V,guoddit,տանել
6831,tragen::V,kyed'diđ,կրել
6832,tragen::V,kyed'diđ,տանել
6833,tragen::V,kue´d'ded,կրել
6834,tragen::V,kue´d'ded,տանել
6835,tragen::V,кӯннҌтэ,կրել
6836,tragen::V,кӯннҌтэ,տանել
6837,schleppen::V,fatnehtidh,քաշել
6838,schleppen::V,sliehpit,քաշել
6839,schleppen::V,feastit,քաշել
6840,schleppen::V,vie'šidiđ,քաշել
6841,schleppen::V,hinnađ,քաշել
6842,schleppen::V,nje´ʒʒed,քաշել
6843,schleppen::V,чуввкэ,քաշել
6844,ziehen::V,giesedh,ձգել
6845,ziehen::V,giesedh,քաշել
6846,ziehen::V,giesset,ձգել
6847,ziehen::V,giesset,քաշել
6848,ziehen::V,geassit,ձգել
6849,ziehen::V,geassit,քաշել
6850,ziehen::V,keessiđ,ձգել
6851,ziehen::V,keessiđ,քաշել
6852,ziehen::V,ǩie´ssed,ձգել
6853,ziehen::V,ǩie´ssed,քաշել
6854,ziehen::V,ке̄ссе,ձգել
6855,ziehen::V,ке̄ссе,քաշել
6856,aufbewahren::V,vöörhkedh,պահել 
6857,aufbewahren::V,vuorkkit,պահել 
6858,aufbewahren::V,seailluhit,պահել 
6859,aufbewahren::V,siä'iluttiđ,պահել 
6860,aufbewahren::V,seeilted,պահել 
6861,aufbewahren::V,рӯкнэ,պահել 
6862,werfen::V,slampestidh,նետել
6863,werfen::V,bálkkot,նետել
6864,werfen::V,suhppet,նետել
6865,werfen::V,šlivgiđ,նետել
6866,werfen::V,čeâǥǥted,նետել
6867,werfen::V,суэххпэ,նետել
6868,fangen::V,bivtedh,
6869,fangen::V,giddit,
6870,fangen::V,bivdit,
6871,fangen::V,toppiđ,
6872,fangen::V,tää´vted,
6873,fangen::V,та̄бпэ,
6874,fangen::V,со̄а̄гкэ,
6875,packen::V,doerelidh,հափշտակել
6876,packen::V,kreemsedh,հափշտակել
6877,packen::V,doahppit,հափշտակել
6878,packen::V,doahput,հափշտակել
6879,packen::V,tuáppuđ,հափշտակել
6880,packen::V,ká'ivâstiđ,հափշտակել
6881,packen::V,tää´vted,հափշտակել
6882,packen::V,каццсе,հափշտակել
6883,packen::V,туэрркэ,հափշտակել
6884,packen::V,ро̄а̄ппчье,հափշտակել
6885,verstecken::V,tjïekedh,ծածկել
6886,verstecken::V,tjiehkat,ծածկել
6887,verstecken::V,čiehkat,ծածկել
6888,verstecken::V,čieḥâđ,ծածկել
6889,verstecken::V,peittad,ծածկել
6890,verstecken::V,пе̄йхьтэ,ծածկել
6891,teilen::V,juekedh,բաժանել
6892,teilen::V,juohket,բաժանել
6893,teilen::V,juohkit,բաժանել
6894,teilen::V,jyeḥiđ,բաժանել
6895,teilen::V,jue´ǩǩed,բաժանել
6896,teilen::V,ю̄гке,բաժանել
6897,teilen::V,ра̄ттҍке,բաժանել
6898,schicken::V,saadtodh,ուղարկել
6899,schicken::V,sáddit,ուղարկել
6900,schicken::V,sáddet,ուղարկել
6901,schicken::V,vuo'lgâttiđ,ուղարկել
6902,schicken::V,vuõltteed,ուղարկել
6903,schicken::V,вӯлкхэ,ուղարկել
6904,bringen::V,buektedh,բերել
6905,bringen::V,doalvvot,բերել
6906,bringen::V,buktit,բերել
6907,bringen::V,tuál'vuđ,բերել
6908,bringen::V,pu´htted,բերել
6909,bringen::V,пыххьтэ,բերել
6910,hinzufügen::V,dievhtedh,ավելացնել
6911,hinzufügen::V,duoddit,ավելացնել
6912,hinzufügen::V,lasedit,ավելացնել
6913,hinzufügen::V,lasihit,ավելացնել
6914,hinzufügen::V,lasettiđ,ավելացնել
6915,hinzufügen::V,lââ´zzted,ավելացնել
6916,hinzufügen::V,лажьхе,ավելացնել
6917,bekommen::V,åadtjodh,հայթայթել
6918,bekommen::V,åttjudit,հայթայթել
6919,bekommen::V,oažžut,հայթայթել
6920,bekommen::V,juksâđ,հայթայթել
6921,bekommen::V,uáž'žuđ,հայթայթել
6922,bekommen::V,vuäǯ'ǯâd,հայթայթել
6923,bekommen::V,вуаннче,հայթայթել
6924,erhalten::V,åadtjodh,ստանալ
6925,erhalten::V,oadtjot,ստանալ
6926,erhalten::V,oažžut,ստանալ
6927,erhalten::V,uáž'žuđ,ստանալ
6928,erhalten::V,vuäǯ'ǯâd,ստանալ
6929,erhalten::V,ва̄лльтэ,ստանալ
6930,nehmen::V,vaeltedh,վերցնել
6931,nehmen::V,válldet,վերցնել
6932,nehmen::V,váldit,վերցնել
6933,nehmen::V,väldiđ,վերցնել
6934,nehmen::V,vä´ldded,վերցնել
6935,nehmen::V,ва̄лльтэ,վերցնել
6936,wählen::V,veeljedh,ընտրել
6937,wählen::V,válljit,ընտրել
6938,wählen::V,válljet,ընտրել
6939,wählen::V,valjiđ,ընտրել
6940,wählen::V,vaalšed,ընտրել
6941,wählen::V,va´lljeed,ընտրել
6942,wählen::V,воалшэ,ընտրել
6943,auswählen::V,veeljedh,գերադասել
6944,auswählen::V,tjuolldet,գերադասել
6945,auswählen::V,válljet,գերադասել
6946,auswählen::V,valjiđ,գերադասել
6947,auswählen::V,vaalšed,գերադասել
6948,auswählen::V,va´lljeed,գերադասել
6949,auswählen::V,воалшэ,գերադասել
6950,bewahren::V,vaarjelidh,պահպանել
6951,bewahren::V,bisodit,պահպանել
6952,bewahren::V,várjjalit,պահպանել
6953,bewahren::V,seailluhit,պահպանել
6954,bewahren::V,varjâliđ,պահպանել
6955,bewahren::V,varjjled,պահպանել
6956,bewahren::V,ӣшшьтэ,պահպանել
6957,bewahren::V,во̄а̄ррьдэ,պահպանել
6958,behindern::V,hööptdeh,խոչընդոտել
6959,behindern::V,hieredit,խոչընդոտել
6960,behindern::V,muhttet,խոչընդոտել
6961,behindern::V,eastadit,խոչընդոտել
6962,behindern::V,estiđ,խոչընդոտել
6963,behindern::V,coggâđ,խոչընդոտել
6964,behindern::V,hettiđ,խոչընդոտել
6965,behindern::V,cõggâd,խոչընդոտել
6966,behindern::V,е̄кхэллэ,խոչընդոտել
6967,verderben::V,biejstedh,փչացնել
6968,verderben::V,spedjat,փչացնել
6969,verderben::V,billistit,փչացնել
6970,verderben::V,pillediđ,փչացնել
6971,verderben::V,tårmmad,փչացնել
6972,verderben::V,pe´llsted,փչացնել
6973,verderben::V,тоаррмэ,փչացնել
6974,verderben::V,ма̄ййкэ,փչացնել
6975,beschädigen::V,fæjloedidh,վնասել
6976,beschädigen::V,vahágahttet,վնասել
6977,beschädigen::V,bilidit,վնասել
6978,beschädigen::V,vahâgittiđ,վնասել
6979,beschädigen::V,pä´rtteed,վնասել
6980,beschädigen::V,муррьтэ,վնասել
6981,zerbrechen::V,tsööpkedh,ջարդել
6982,zerbrechen::V,tsööpkedh,կոտրել
6983,zerbrechen::V,doadjet,ջարդել
6984,zerbrechen::V,doadjet,կոտրել
6985,zerbrechen::V,cuvket,ջարդել
6986,zerbrechen::V,cuvket,կոտրել
6987,zerbrechen::V,cuov'kkiđ,ջարդել
6988,zerbrechen::V,cuov'kkiđ,կոտրել
6989,zerbrechen::V,muårrâd,ջարդել
6990,zerbrechen::V,muårrâd,կոտրել
6991,zerbrechen::V,cu´vǩǩeed,ջարդել
6992,zerbrechen::V,cu´vǩǩeed,կոտրել
6993,zerbrechen::V,муррьтэ,ջարդել
6994,zerbrechen::V,муррьтэ,կոտրել
6995,zerreißen::V,gejhkielidh,պատռել
6996,zerreißen::V,gajkudit,պատռել
6997,zerreißen::V,gaikkodit,պատռել
6998,zerreißen::V,ráisket,պատռել
6999,zerreißen::V,kiškođ,պատռել
7000,zerreißen::V,ra´šǩǩeed,պատռել
7001,zerreißen::V,пуатткэ,պատռել
7002,zerstören::V,eerjedh,քանդել
7003,zerstören::V,biejsstet,քանդել
7004,zerstören::V,håhkkidit,քանդել
7005,zerstören::V,heavahit,քանդել
7006,zerstören::V,duš'šadit,քանդել
7007,zerstören::V,bilidit,քանդել
7008,zerstören::V,hevâttiđ,քանդել
7009,zerstören::V,hiâvted,քանդել
7010,zerstören::V,ёҏтэ,քանդել
7011,verbrennen::V,båeltedh,այրել
7012,verbrennen::V,boalldet,այրել
7013,verbrennen::V,boaldit,այրել
7014,verbrennen::V,puál'diđ,այրել
7015,verbrennen::V,puä´ldded,այրել
7016,verbrennen::V,пуэлльтэ,այրել
7017,geben::V,vedtedh,տալ
7018,geben::V,vaddet,տալ
7019,geben::V,addit,տալ
7020,geben::V,addliđ,տալ
7021,geben::V,ä´n,տալ
7022,geben::V,аннҍтэ,տալ
7023,reichen::V,geelkedh,հանձնել
7024,reichen::V,lagádit,հանձնել
7025,reichen::V,geiget,հանձնել
7026,reichen::V,keigiđ,հանձնել
7027,reichen::V,vuõiggâ´stted,հանձնել
7028,reichen::V,аннҍтэ,հանձնել
7029,schenken::V,vedtedh,նվիրել
7030,schenken::V,vaddet,նվիրել
7031,schenken::V,skeaŋkut,նվիրել
7032,schenken::V,skeŋket,նվիրել
7033,schenken::V,skeŋkkiđ,նվիրել
7034,schenken::V,sǩiâŋkkâd,նվիրել
7035,schenken::V,ла̄ххе,նվիրել
7036,versprechen::V,luhpiedidh,խոստանալ
7037,versprechen::V,jáhttet,խոստանալ
7038,versprechen::V,lohpidit,խոստանալ
7039,versprechen::V,lopediđ,խոստանալ
7040,versprechen::V,lå´ppeed,խոստանալ
7041,versprechen::V,о̄а̄шштҍе,խոստանալ
7042,wünschen::V,lahkoehtidh,մաղթել
7043,wünschen::V,sávvat,մաղթել
7044,wünschen::V,sávadit,մաղթել
7045,wünschen::V,doaivvuhit,մաղթել
7046,wünschen::V,tuá'ivuttiđ,մաղթել
7047,wünschen::V,tuâivvad,մաղթել
7048,wünschen::V,туввэ,մաղթել
7049,loben::V,girmedh,գովել
7050,loben::V,májnnot,գովել
7051,loben::V,rámmpot,գովել
7052,loben::V,máidnut,գովել
7053,loben::V,rámidit,գովել
7054,loben::V,rammuđ,գովել
7055,loben::V,rämidiđ,գովել
7056,loben::V,ââ´leed,գովել
7057,loben::V,ǩei´tted,գովել
7058,loben::V,кыйта,գովել
7059,küssen::V,tjånnahtidh,համբուրել
7060,küssen::V,tjuvliestidh,համբուրել
7061,küssen::V,tjullit,համբուրել
7062,küssen::V,tjulestit,համբուրել
7063,küssen::V,cum'mát,համբուրել
7064,küssen::V,cummistit,համբուրել
7065,küssen::V,cummâliđ,համբուրել
7066,küssen::V,cu´mmsted,համբուրել
7067,küssen::V,cu´mmstõõllâd,համբուրել
7068,küssen::V,нӣссэ,համբուրել
7069,wiegen::V,sjammadidh,օրորել
7070,wiegen::V,vuohttot,օրորել
7071,wiegen::V,vuohtudit,օրորել
7072,wiegen::V,vuohttut,օրորել
7073,wiegen::V,vuát'tuđ,օրորել
7074,wiegen::V,nuäkkad,օրորել
7075,wiegen::V,suâibted,օրորել
7076,wiegen::V,нуагкэ,օրորել
