,Concept_ID,se,el
7597,sammeln::V,tjoahkkit,συλλέγω
7598,sammeln::V,čoaggit,μαζεύω
7599,sammeln::V,čoaggit,συλλέγω
7600,sammeln::V,čokkiđ,μαζεύω
7601,sammeln::V,čokkiđ,συλλέγω
7602,sammeln::V,čuág'giđ,μαζεύω
7603,sammeln::V,čuág'giđ,συλλέγω
7604,sammeln::V,noorrâd,μαζεύω
7605,sammeln::V,noorrâd,συλλέγω
7606,sammeln::V,нёавсэ,μαζεύω
7607,sammeln::V,нёавсэ,συλλέγω
7608,pflücken::V,tjåegkedh,κόβω
7609,pflücken::V,tjoagget,κόβω
7610,pflücken::V,čoaggit,κόβω
7611,pflücken::V,čuág'giđ,κόβω
7612,pflücken::V,uussâd,κόβω
7613,pflücken::V,кышшкэ,κόβω
7614,jagen::V,bearhtodh,κυνηγώ
7615,jagen::V,viejddit,κυνηγώ
7616,jagen::V,bivdit,κυνηγώ
7617,jagen::V,miä'cástiđ,κυνηγώ
7618,jagen::V,miä´csted,κυνηγώ
7619,jagen::V,ме̄ххьцтэ,κυνηγώ
7620,fischen::V,gööledh,ψαρεύω
7621,fischen::V,håagkodh,ψαρεύω
7622,fischen::V,guollit,ψαρεύω
7623,fischen::V,guolástit,ψαρεύω
7624,fischen::V,kuá'lástiđ,ψαρεύω
7625,fischen::V,kue´llšeed,ψαρεύω
7626,fischen::V,шылле кӯль,ψαρεύω
7627,fassen::V,bivtedh,πιάνω
7628,fassen::V,giddit,πιάνω
7629,fassen::V,bivdit,πιάνω
7630,fassen::V,pivdeđ,πιάνω
7631,fassen::V,kå´dded,πιάνω
7632,fassen::V,со̄а̄гкэ,πιάνω
7633,hüten::V,geehtedh,φυλάγω
7634,hüten::V,geehtedh,προσέχω
7635,hüten::V,váktit,φυλάγω
7636,hüten::V,váktit,προσέχω
7637,hüten::V,geahččat,φυλάγω
7638,hüten::V,geahččat,προσέχω
7639,hüten::V,keččâđ,φυλάγω
7640,hüten::V,keččâđ,προσέχω
7641,hüten::V,hoi´ddjed,φυλάγω
7642,hüten::V,hoi´ddjed,προσέχω
7643,hüten::V,пынне,φυλάγω
7644,hüten::V,пынне,προσέχω
7645,treiben::V,vuejiehtidh,οδηγώ
7646,treiben::V,vuojedit,οδηγώ
7647,treiben::V,vuodjelit,οδηγώ
7648,treiben::V,vyeijiđ,οδηγώ
7649,treiben::V,vue´jjad,οδηγώ
7650,treiben::V,выйхе,οδηγώ
7651,treiben::V,го̄ннэ,οδηγώ
7652,anbinden::V,viedtedh,δένω
7653,anbinden::V,gaarhkedidh,δένω
7654,anbinden::V,dabrrit,δένω
7655,anbinden::V,dæhppodit,δένω
7656,anbinden::V,čatnat,δένω
7657,anbinden::V,čoonnâđ,δένω
7658,anbinden::V,čõõnnâd,δένω
7659,anbinden::V,ко̄ррэ,δένω
7660,füttern::V,bïepmehtidh,ταΐζω
7661,füttern::V,biebbmat,ταΐζω
7662,füttern::V,biebmat,ταΐζω
7663,füttern::V,purâttiđ,ταΐζω
7664,füttern::V,poorted,ταΐζω
7665,füttern::V,peâm'mad,ταΐζω
7666,füttern::V,поҏтэ,ταΐζω
7667,melken::V,buhtjedh,αρμέγω
7668,melken::V,båhtjet,αρμέγω
7669,melken::V,bahčit,αρμέγω
7670,melken::V,paččeeđ,αρμέγω
7671,melken::V,pââččad,αρμέγω
7672,melken::V,лаппьсе,αρμέγω
7673,hacken::V,tsåalhkodh,κόβω
7674,hacken::V,tsållat,κόβω
7675,hacken::V,tsáhpat,κόβω
7676,hacken::V,čuollat,κόβω
7677,hacken::V,čuollâđ,κόβω
7678,hacken::V,ceäk'kad,κόβω
7679,hacken::V,ця̄ххкэ,κόβω
7680,gießen::V,tjaetsiehtidh,ποτίζω
7681,gießen::V,tjáhttjit,ποτίζω
7682,gießen::V,njuoskadit,ποτίζω
7683,gießen::V,čáhccet,ποτίζω
7684,gießen::V,njuos'kâdiđ,ποτίζω
7685,gießen::V,väällad,ποτίζω
7686,gießen::V,ва̄ллэ,ποτίζω
7687,reifen::V,njoetsedh,ωριμάζω
7688,reifen::V,láddat,ωριμάζω
7689,reifen::V,láddat,ωριμάζω
7690,reifen::V,laddâđ,ωριμάζω
7691,reifen::V,laddâd,ωριμάζω
7692,reifen::V,ӣллкнэ,ωριμάζω
7693,reifen::V,ло̄а̄янтэ,ωριμάζω
7694,zubereiten::V,jurjiehtidh,ετοιμάζω
7695,zubereiten::V,riejddit,ετοιμάζω
7696,zubereiten::V,ráhkadit,ετοιμάζω
7697,zubereiten::V,va'lmâštiđ,ετοιμάζω
7698,zubereiten::V,vaalmšted,ετοιμάζω
7699,zubereiten::V,во̄а̄лмшэ,ετοιμάζω
7700,kochen::V,voessjedh,βράζω
7701,kochen::V,vuossjat,βράζω
7702,kochen::V,duolldádit,βράζω
7703,kochen::V,vuoš'šat,βράζω
7704,kochen::V,vuoššâđ,βράζω
7705,kochen::V,ǩe´tted,βράζω
7706,kochen::V,кыппьтэ,βράζω
7707,backen::V,bååhkedh,ψήνω
7708,backen::V,lájbbot,ψήνω
7709,backen::V,báhkket,ψήνω
7710,backen::V,goikadit,ψήνω
7711,backen::V,liäi'buđ,ψήνω
7712,backen::V,vää´l'jed,ψήνω
7713,backen::V,па̄шшьтэ,ψήνω
7714,braten::V,bissedh,τηγανίζω
7715,braten::V,basset,τηγανίζω
7716,braten::V,báistit,τηγανίζω
7717,braten::V,steiket,τηγανίζω
7718,braten::V,passeeđ,τηγανίζω
7719,braten::V,pä´štted,τηγανίζω
7720,braten::V,па̄шшьтэ,τηγανίζω
7721,umrühren::V,firredh,ανακατεύω
7722,umrühren::V,fierrot,ανακατεύω
7723,umrühren::V,fierrut,ανακατεύω
7724,umrühren::V,fiärruđ,ανακατεύω
7725,umrühren::V,sie´jjted,ανακατεύω
7726,umrühren::V,вӣршэ,ανακατεύω
7727,stricken::V,gurredh,πλέκω
7728,stricken::V,gådet,πλέκω
7729,stricken::V,gođđit,πλέκω
7730,stricken::V,kođđeeđ,πλέκω
7731,stricken::V,kåå´đđed,πλέκω
7732,stricken::V,коадтӭ,πλέκω
7733,nähen::V,gåarodh,ράβω
7734,nähen::V,goarrot,ράβω
7735,nähen::V,goarrut,ράβω
7736,nähen::V,kuárruđ,ράβω
7737,nähen::V,kuärrad,ράβω
7738,nähen::V,куаррэ,ράβω
7739,färben::V,klaeriedidh,βάφω
7740,färben::V,klaeriedidh,χρωματίζω
7741,färben::V,bájnnit,βάφω
7742,färben::V,bájnnit,χρωματίζω
7743,färben::V,sihttset,βάφω
7744,färben::V,sihttset,χρωματίζω
7745,färben::V,báidnit,βάφω
7746,färben::V,báidnit,χρωματίζω
7747,färben::V,ivdnet,βάφω
7748,färben::V,ivdnet,χρωματίζω
7749,färben::V,päiniđ,βάφω
7750,färben::V,päiniđ,χρωματίζω
7751,färben::V,päinnad,βάφω
7752,färben::V,päinnad,χρωματίζω
7753,färben::V,ǩe´rjjeed,βάφω
7754,färben::V,ǩe´rjjeed,χρωματίζω
7755,färben::V,по̄а̄ййнэ,βάφω
7756,färben::V,по̄а̄ййнэ,χρωματίζω
7757,reinigen::V,reenskedh,καθαρίζω
7758,reinigen::V,dïdtesjidh,καθαρίζω
7759,reinigen::V,rájnnit,καθαρίζω
7760,reinigen::V,čorget,καθαρίζω
7761,reinigen::V,buhtistit,καθαρίζω
7762,reinigen::V,kađvâđ,καθαρίζω
7763,reinigen::V,čurgiđ,καθαρίζω
7764,reinigen::V,putestiđ,καθαρίζω
7765,reinigen::V,čiisteed,καθαρίζω
7766,reinigen::V,puu´ttsted,καθαρίζω
7767,reinigen::V,чисстэ,καθαρίζω
7768,reinigen::V,е̄ллэ,καθαρίζω
7769,waschen::V,bïssedh,πλένω
7770,waschen::V,bassat,πλένω
7771,waschen::V,bassat,πλένω
7772,waschen::V,posâliđ,πλένω
7773,waschen::V,põõssâd,πλένω
7774,waschen::V,пэ̄ссэ,πλένω
7775,abwischen::V,njaamedh,σφουγγίζω
7776,abwischen::V,sihkastit,σφουγγίζω
7777,abwischen::V,sihkkut,σφουγγίζω
7778,abwischen::V,sikkođ,σφουγγίζω
7779,abwischen::V,sekkad,σφουγγίζω
7780,abwischen::V,чисстэ,σφουγγίζω
7781,spülen::V,skuvledh,ξεπλένω
7782,spülen::V,dåjddet,ξεπλένω
7783,spülen::V,doidit,ξεπλένω
7784,spülen::V,skuljiđ,ξεπλένω
7785,spülen::V,toideđ,ξεπλένω
7786,spülen::V,tåiddad,ξεπλένω
7787,spülen::V,sku´lljeed,ξεπλένω
7788,spülen::V,пэ̄ссэ,ξεπλένω
7789,fegen::V,sööpedh,σκουπίζω
7790,fegen::V,suohttsit,σκουπίζω
7791,fegen::V,luvdet,σκουπίζω
7792,fegen::V,sihostiđ,σκουπίζω
7793,fegen::V,roppâđ,σκουπίζω
7794,fegen::V,västtad,σκουπίζω
7795,fegen::V,seekksted,σκουπίζω
7796,fegen::V,по̄а̄шшэ,σκουπίζω
7797,kehren::V,tjirredh,σκουπίζω
7798,kehren::V,såbit,σκουπίζω
7799,kehren::V,luvdet,σκουπίζω
7800,kehren::V,suo'pâlistiđ,σκουπίζω
7801,kehren::V,västtad,σκουπίζω
7802,kehren::V,по̄а̄шшэ,σκουπίζω
7803,baden::V,voejedidh,κάνω μπάνιο
7804,baden::V,gálatjit,κάνω μπάνιο
7805,baden::V,gálašit,κάνω μπάνιο
7806,baden::V,lávguđ,κάνω μπάνιο
7807,baden::V,vuõjjâd,κάνω μπάνιο
7808,baden::V,sääunõõttâd,κάνω μπάνιο
7809,baden::V,вӯйнэдтэ,κάνω μπάνιο
7810,sich waschen::V,bïssedidh,πλένομαι
7811,sich waschen::V,basádit,πλένομαι
7812,sich waschen::V,basadit,πλένομαι
7813,sich waschen::V,posâdâttâđ,πλένομαι
7814,sich waschen::V,põõuuõõttâd,πλένομαι
7815,sich waschen::V,пэзнэдтэ,πλένομαι
7816,ausziehen::V,svæjkedh,βγάζω
7817,ausziehen::V,nuollat,βγάζω
7818,ausziehen::V,nuollat,βγάζω
7819,ausziehen::V,noollâđ,βγάζω
7820,ausziehen::V,nõõllâd,βγάζω
7821,ausziehen::V,jä´hssed,βγάζω
7822,ausziehen::V,я̄ккьсе,βγάζω
7823,anziehen::V,gaarvoehtidh,φορώ
7824,anziehen::V,tsåggåt,φορώ
7825,anziehen::V,nahkehit,φορώ
7826,anziehen::V,čákŋat,φορώ
7827,anziehen::V,ká'rvuttiđ,φορώ
7828,anziehen::V,čouggâd,φορώ
7829,anziehen::V,nââ´ǩǩted,φορώ
7830,anziehen::V,ца̄гке,φορώ
7831,anziehen::V,наккьхе,φορώ
7832,sich anziehen::V,gåårvedidh,ντύνομαι
7833,sich anziehen::V,gárvvunit,ντύνομαι
7834,sich anziehen::V,gárvodit,ντύνομαι
7835,sich anziehen::V,kárvudâttâđ,ντύνομαι
7836,sich anziehen::V,teâvõõttâd,ντύνομαι
7837,sich anziehen::V,туввнэдтэ,ντύνομαι
7838,kämmen::V,tjåhkodh,χτενίζω
7839,kämmen::V,rájddat,χτενίζω
7840,kämmen::V,čohkut,χτενίζω
7841,kämmen::V,čohhoođ,χτενίζω
7842,kämmen::V,čååkkad,χτενίζω
7843,kämmen::V,чоагкэ,χτενίζω
7844,schmücken::V,rïesedh,στολίζω
7845,schmücken::V,feegredh,στολίζω
7846,schmücken::V,hiervvit,στολίζω
7847,schmücken::V,tjáppedit,στολίζω
7848,schmücken::V,čiŋahit,στολίζω
7849,schmücken::V,čiŋâttiđ,στολίζω
7850,schmücken::V,heärvted,στολίζω
7851,schmücken::V,ре̄ввклаххьтэ,στολίζω
7852,sagen::V,jiehtedh,λέω
7853,sagen::V,javllat,λέω
7854,sagen::V,dadjat,λέω
7855,sagen::V,cealkit,λέω
7856,sagen::V,ettâđ,λέω
7857,sagen::V,celkkiđ,λέω
7858,sagen::V,nõmmeed,λέω
7859,sagen::V,ceä´lǩǩed,λέω
7860,sagen::V,е̄ввэ,λέω
7861,sagen::V,це̄ӆӆьке,λέω
7862,sprechen::V,håaledh,μιλώ
7863,sprechen::V,rudnat,μιλώ
7864,sprechen::V,runádit,μιλώ
7865,sprechen::V,sárdnut,μιλώ
7866,sprechen::V,sárnuđ,μιλώ
7867,sprechen::V,särnnad,μιλώ
7868,sprechen::V,са̄ррнэ,μιλώ
7869,reden::V,håaledh,μιλώ
7870,reden::V,håaledh,κουβεντιάζω
7871,reden::V,sáhkadit,μιλώ
7872,reden::V,sáhkadit,κουβεντιάζω
7873,reden::V,hupmat,μιλώ
7874,reden::V,hupmat,κουβεντιάζω
7875,reden::V,arvâlâddâđ,μιλώ
7876,reden::V,arvâlâddâđ,κουβεντιάζω
7877,reden::V,sárnudiđ,μιλώ
7878,reden::V,sárnudiđ,κουβεντιάζω
7879,reden::V,mainsted,μιλώ
7880,reden::V,mainsted,κουβεντιάζω
7881,reden::V,е̄внэллэ,μιλώ
7882,reden::V,е̄внэллэ,κουβεντιάζω
7883,sich unterhalten::V,soptsestalledh,συνομιλώ
7884,sich unterhalten::V,soptsestalledh,κουβεντιάζω
7885,sich unterhalten::V,ságastit,συνομιλώ
7886,sich unterhalten::V,ságastit,κουβεντιάζω
7887,sich unterhalten::V,ságastallat,συνομιλώ
7888,sich unterhalten::V,ságastallat,κουβεντιάζω
7889,sich unterhalten::V,jumadit,συνομιλώ
7890,sich unterhalten::V,jumadit,κουβεντιάζω
7891,sich unterhalten::V,ságastallat,συνομιλώ
7892,sich unterhalten::V,ságastallat,κουβεντιάζω
7893,sich unterhalten::V,ma'inâstiđ,συνομιλώ
7894,sich unterhalten::V,ma'inâstiđ,κουβεντιάζω
7895,sich unterhalten::V,maainsted,συνομιλώ
7896,sich unterhalten::V,maainsted,κουβεντιάζω
7897,sich unterhalten::V,мо̄а̄йнсе,συνομιλώ
7898,sich unterhalten::V,мо̄а̄йнсе,κουβεντιάζω
7899,fragen::V,gihtjedh,ρωτώ
7900,fragen::V,gahtjat,ρωτώ
7901,fragen::V,gatjádit,ρωτώ
7902,fragen::V,jearrat,ρωτώ
7903,fragen::V,koijâdiđ,ρωτώ
7904,fragen::V,kõõččâd,ρωτώ
7905,fragen::V,кэ̄дже,ρωτώ
7906,bitten::V,birredh,ζητώ
7907,bitten::V,birredh,παρακαλώ
7908,bitten::V,aanoestidh,ζητώ
7909,bitten::V,aanoestidh,παρακαλώ
7910,bitten::V,rohkelassjedh,ζητώ
7911,bitten::V,rohkelassjedh,παρακαλώ
7912,bitten::V,ádnot,ζητώ
7913,bitten::V,ádnot,παρακαλώ
7914,bitten::V,gåhttjot,ζητώ
7915,bitten::V,gåhttjot,παρακαλώ
7916,bitten::V,bivdit,ζητώ
7917,bitten::V,bivdit,παρακαλώ
7918,bitten::V,pivdeđ,ζητώ
7919,bitten::V,pivdeđ,παρακαλώ
7920,bitten::V,äännad,ζητώ
7921,bitten::V,äännad,παρακαλώ
7922,bitten::V,raukkâd,ζητώ
7923,bitten::V,raukkâd,παρακαλώ
7924,bitten::V,а̄нкэ,ζητώ
7925,bitten::V,а̄нкэ,παρακαλώ
7926,bitten::V,кэ̄дже,ζητώ
7927,bitten::V,кэ̄дже,παρακαλώ
7928,erzählen::V,saakestidh,διηγούμαι
7929,erzählen::V,giehttot,διηγούμαι
7930,erzählen::V,subtsastit,διηγούμαι
7931,erzählen::V,muitalit,διηγούμαι
7932,erzählen::V,uvástâllâđ,διηγούμαι
7933,erzählen::V,ma'inâstiđ,διηγούμαι
7934,erzählen::V,maainsted,διηγούμαι
7935,erzählen::V,мо̄а̄йнсе,διηγούμαι
7936,mitteilen::V,såårnedh,πληροφορώ
7937,mitteilen::V,bïeljelidh,πληροφορώ
7938,mitteilen::V,diededit,πληροφορώ
7939,mitteilen::V,dieđihit,πληροφορώ
7940,mitteilen::V,a'lmottiđ,πληροφορώ
7941,mitteilen::V,tie´đted,πληροφορώ
7942,mitteilen::V,це̄ӆӆьке,πληροφορώ
7943,nennen::V,gåhtjodh,ονομάζω
7944,nennen::V,lahtedh,ονομάζω
7945,nennen::V,nammadit,ονομάζω
7946,nennen::V,gohččut,ονομάζω
7947,nennen::V,nomâttiđ,ονομάζω
7948,nennen::V,koččođ,ονομάζω
7949,nennen::V,nõõmted,ονομάζω
7950,nennen::V,нэ̄ммдэ,ονομάζω
7951,nennen::V,це̄ӆӆьке,ονομάζω
7952,rufen::V,gåhtjodh,φωνάζω
7953,rufen::V,tjåarvodh,φωνάζω
7954,rufen::V,tjuorvvot,φωνάζω
7955,rufen::V,čuorvut,φωνάζω
7956,rufen::V,čuár'vuđ,φωνάζω
7957,rufen::V,kåččad,φωνάζω
7958,rufen::V,čuârvvad,φωνάζω
7959,rufen::V,коаххче,φωνάζω
7960,prahlen::V,girmedh,καυχιέμαι
7961,prahlen::V,goarssudit,καυχιέμαι
7962,prahlen::V,rábmot,καυχιέμαι
7963,prahlen::V,ramâččâttâđ,καυχιέμαι
7964,prahlen::V,kuärggõõttâd,καυχιέμαι
7965,prahlen::V,куарктэ,καυχιέμαι
7966,übersetzen::V,jarkoestidh,μεταφράζω
7967,übersetzen::V,jårggålit,μεταφράζω
7968,übersetzen::V,jorgalit,μεταφράζω
7969,übersetzen::V,jurgâliđ,μεταφράζω
7970,übersetzen::V,jåårǥlâ´tted,μεταφράζω
7971,denken::V,ussjedidh,σκέφτομαι
7972,denken::V,ájádallat,σκέφτομαι
7973,denken::V,usjudit,σκέφτομαι
7974,denken::V,jurddašit,σκέφτομαι
7975,denken::V,jurdeđ,σκέφτομαι
7976,denken::V,ju'rdâččiđ,σκέφτομαι
7977,denken::V,juurdčed,σκέφτομαι
7978,denken::V,юррьтэ,σκέφτομαι
7979,glauben::V,jaehkedh,πιστεύω
7980,glauben::V,jáhkket,πιστεύω
7981,glauben::V,jáhkkit,πιστεύω
7982,glauben::V,oskođ,πιστεύω
7983,glauben::V,jähittiđ,πιστεύω
7984,glauben::V,åskkad,πιστεύω
7985,glauben::V,оасскэ,πιστεύω
7986,bemerken::V,aajhtsedh,παρατηρώ
7987,bemerken::V,lahtestidh,παρατηρώ
7988,bemerken::V,ájttsat,παρατηρώ
7989,bemerken::V,gæhttjat,παρατηρώ
7990,bemerken::V,tsuojggit,παρατηρώ
7991,bemerken::V,áicat,παρατηρώ
7992,bemerken::V,fuobmát,παρατηρώ
7993,bemerken::V,aiccâđ,παρατηρώ
7994,bemerken::V,huá'mášiđ,παρατηρώ
7995,bemerken::V,aiccâd,παρατηρώ
7996,bemerken::V,huõmsted,παρατηρώ
7997,bemerken::V,уййнэ,παρατηρώ
7998,erkennen::V,dabtedh,αναγνωρίζω
7999,erkennen::V,dåbddåt,αναγνωρίζω
8000,erkennen::V,dovdát,αναγνωρίζω
8001,erkennen::V,fuobmát,αναγνωρίζω
8002,erkennen::V,tubdâđ,αναγνωρίζω
8003,erkennen::V,tobddâd,αναγνωρίζω
8004,erkennen::V,тӣдтӭ,αναγνωρίζω
8005,erkennen::V,то̄ммтэ,αναγνωρίζω
8006,begreifen::V,daapadidh,καταλαβαίνω
8007,begreifen::V,buojkkát,καταλαβαίνω
8008,begreifen::V,ipmirdit,καταλαβαίνω
8009,begreifen::V,iberdiđ,καταλαβαίνω
8010,begreifen::V,tobddâd,καταλαβαίνω
8011,begreifen::V,то̄ӆӆькье,καταλαβαίνω
8012,verstehen::V,guarkedh,ακούω
8013,verstehen::V,árvvedit,ακούω
8014,verstehen::V,guopmat,ακούω
8015,verstehen::V,addiđ,ακούω
8016,verstehen::V,tobddâd,ακούω
8017,verstehen::V,fi´ttjed,ακούω
8018,verstehen::V,о̄а̄нтшэ,ακούω
8019,lernen::V,bïhkemdidh,μαθαίνω
8020,lernen::V,oahppat,μαθαίνω
8021,lernen::V,oahppat,μαθαίνω
8022,lernen::V,oppâđ,μαθαίνω
8023,lernen::V,mättjed,μαθαίνω
8024,lernen::V,уххцтэдтэ,μαθαίνω
8025,wissen::V,dietedh,ξέρω
8026,wissen::V,diehtet,ξέρω
8027,wissen::V,diehtit,ξέρω
8028,wissen::V,tiettiđ,ξέρω
8029,wissen::V,tie´tted,ξέρω
8030,wissen::V,тӣдтӭ,ξέρω
8031,sich erinnern an::V,mujhtedh,θυμάμαι
8032,sich erinnern an::V,mujttet,θυμάμαι
8033,sich erinnern an::V,muitát,θυμάμαι
8034,sich erinnern an::V,muštáđ,θυμάμαι
8035,sich erinnern an::V,mu´štted,θυμάμαι
8036,sich erinnern an::V,мушштсэллэ,θυμάμαι
8037,vergessen::V,åajaldidh,ξεχνώ
8038,vergessen::V,vååjeldehtedh,ξεχνώ
8039,vergessen::V,vajálduhttet,ξεχνώ
8040,vergessen::V,vajáldahttit,ξεχνώ
8041,vergessen::V,vájáldittiđ,ξεχνώ
8042,vergessen::V,vääildâ´tted,ξεχνώ
8043,vergessen::V,вуаййлаххьтэ,ξεχνώ
8044,messen::V,meatadidh,μετρώ
8045,messen::V,mïetestidh,μετρώ
8046,messen::V,mihttit,μετρώ
8047,messen::V,miehttit,μετρώ
8048,messen::V,mihtidit,μετρώ
8049,messen::V,mittediđ,μετρώ
8050,messen::V,metteed,μετρώ
8051,messen::V,mie´r'reed,μετρώ
8052,messen::V,ме̄ррьдэ,μετρώ
8053,zählen::V,ryöknehtidh,μετρώ
8054,zählen::V,låhkåt,μετρώ
8055,zählen::V,lohkat,μετρώ
8056,zählen::V,lyeš'tiđ,μετρώ
8057,zählen::V,la´sǩǩeed,μετρώ
8058,zählen::V,ло̄гкэ,μετρώ
8059,rechnen::V,åbrodh,λογαριάζω
8060,rechnen::V,ryöknedh,λογαριάζω
8061,rechnen::V,riekknit,λογαριάζω
8062,rechnen::V,låhkåt,λογαριάζω
8063,rechnen::V,rēhkenastit,λογαριάζω
8064,rechnen::V,rēhkenuššat,λογαριάζω
8065,rechnen::V,reknistiđ,λογαριάζω
8066,rechnen::V,rekknâ´stted,λογαριάζω
8067,rechnen::V,ло̄гкэ,λογαριάζω
8068,lesen::V,lohkedh,διαβάζω
8069,lesen::V,låhkåt,διαβάζω
8070,lesen::V,lohkat,διαβάζω
8071,lesen::V,luuhâđ,διαβάζω
8072,lesen::V,lookkâd,διαβάζω
8073,lesen::V,ло̄гкэ,διαβάζω
